"longitude","latitude","category","name",,
"-76.96645 "," 38.85899","Bank","SunTrust Bank",,
"-76.96505 "," 38.86021","Bank","M&T Bank",,
"-76.98923 "," 38.86544","Bank","Bank of America",,
"-76.98885 "," 38.86641","Bank","PNC Bank",,
"-76.98568 "," 38.86714","Bank","SunTrust Bank",,
"-76.96012 "," 38.86987","Bank","Wachovia",,
"-76.99693 "," 38.88536","Bank","PNC Bank",,
"-76.9977 "," 38.88567","Bank","Citibank",,
"-77.00144 "," 38.88653","Bank","Branch Banking and Trust Company",,
"-77.00075 "," 38.88684","Bank","Chevy Chase Bank",,
"-77.00113 "," 38.88703","Bank","The National Capital Bank of Washington",,
"-77.00179 "," 38.8873","Bank","SunTrust Bank",,
"-76.93746 "," 38.8916","Bank","Industrial Bank",,
"-76.95066 "," 38.89246","Bank","Bank of America",,
"-76.9497 "," 38.89381","Bank","Citibank",,
"-77.02933 "," 38.89639","Bank","Capital One Bank",,
"-77.02778 "," 38.89686","Bank","M&T Bank",,
"-77.02841 "," 38.89718","Bank","Capital One Bank",,
"-77.03166 "," 38.89752","Bank","TD Bank",,
"-77.03061 "," 38.89759","Bank","Industrial Bank",,
"-77.03226 "," 38.89769","Bank","United States Trust Company",,
"-77.02925 "," 38.89784","Bank","Branch Banking and Trust Company",,
"-77.03227 "," 38.89807","Bank","Citibank",,
"-77.02833 "," 38.89809","Bank","SunTrust Bank",,
"-77.02729 "," 38.89814","Bank","SunTrust Bank",,
"-77.02992 "," 38.89864","Bank","Bank of America",,
"-77.02721 "," 38.89964","Bank","PNC Bank",,
"-77.03129 "," 38.90103","Bank","Bank of Georgetown",,
"-77.03022 "," 38.90111","Bank","Wachovia",,
"-77.0324 "," 38.90217","Bank","PNC Bank",,
"-77.02782 "," 38.9022","Bank","Wachovia",,
"-77.03109 "," 38.9028","Bank","American Bank",,
"-77.02914 "," 38.90289","Bank","SunTrust Bank",,
"-77.02648 "," 38.90152","Bank","BB&T",,
"-77.02526 "," 38.902","Bank","Chevy Chase Bank",,
"-77.02442 "," 38.8995","Bank","Citibank",,
"-77.02218 "," 38.89863","Bank","OBA Federal Savings Bank",,
"-77.02213 "," 38.90002","Bank","Adams Bank",,
"-77.02167 "," 38.90104","Bank","TD Bank",,
"-77.02166 "," 38.9007","Bank","PNC Bank",,
"-77.02162 "," 38.89965","Bank","SunTrust",,
"-77.02127 "," 38.89954","Bank","SunTrust Bank",,
"-77.02104 "," 38.89964","Bank","BB&T",,
"-77.02076 "," 38.89716","Bank","Capital One Bank",,
"-77.00986 "," 38.89753","Bank","SunTrust Bank",,
"-77.00621 "," 38.89746","Bank","Adams Bank",,
"-76.99517 "," 38.9004","Bank","Bank of America",,
"-76.99474 "," 38.90041","Bank","PNC Bank",,
"-76.99093 "," 38.90038","Bank","Hospitality Community Federal Credit Union",,
"-76.97952 "," 38.90064","Bank","SunTrust Bank",,
"-77.10415 "," 38.92699","Bank","Citibank",,
"-77.09716 "," 38.9457","Bank","United Bank",,
"-77.09639 "," 38.94456","Bank","Bank of America",,
"-77.09613 "," 38.94497","Bank","Chevy Chase Bank",,
"-77.09574 "," 38.94545","Bank",,,
"-77.08902 "," 38.93732","Bank","Chevy Chase Bank",,
"-77.0884 "," 38.93908","Bank","Chevy Chase Bank",,
"-77.08517 "," 38.93364","Bank","SunTrust Bank",,
"-77.07752 "," 38.94461","Bank","PNC Bank",,
"-77.07477 "," 38.91007","Bank","Capital One",,
"-77.07343 "," 38.92232","Bank","Wachovia",,
"-77.07323 "," 38.93546","Bank","SunTrust Bank",,
"-77.06781 "," 38.91634","Bank","Citibank",,
"-77.06689 "," 38.91453","Bank","Adams Bank",,
"-77.06666 "," 38.91425","Bank","HSBC",,
"-77.06494 "," 38.91093","Bank","TD Bank",,
"-77.0517 "," 38.90506","Bank","Chevy Chase Bank",,
"-77.04966 "," 38.9051","Bank","SunTrust Bank",,
"-77.06253 "," 38.90537","Bank","PNC Bank",,
"-77.05824 "," 38.90537","Bank","Wachovia",,
"-77.05894 "," 38.90541","Bank","SunTrust Bank",,
"-77.05034 "," 38.90547","Bank","United Bank",,
"-77.06329 "," 38.9078","Bank","Bank of America",,
"-77.06363 "," 38.90831","Bank","BB&T",,
"-77.06464 "," 38.91023","Bank","Capital One",,
"-77.05233 "," 38.92432","Bank","M&T Bank",,
"-77.05172 "," 38.92447","Bank","Bank of America",,
"-77.05163 "," 38.92454","Bank","Bank of America",,
"-77.05755 "," 38.93468","Bank","Bank of America",,
"-77.05806 "," 38.93536","Bank","SunTrust Bank",,
"-77.05818 "," 38.93614","Bank","Chevy Chase Bank",,
"-77.06258 "," 38.94341","Bank","Bank of America",,
"-77.06262 "," 38.94347","Bank","Bank of America",,
"-77.09831 "," 38.9822","Bank","Wachovia",,
"-77.08804 "," 38.96367","Bank","Bank of America",,
"-77.08768 "," 38.96202","Bank","SunTrust Bank",,
"-77.08724 "," 38.96329","Bank","Capital One Bank",,
"-77.08507 "," 38.96216","Bank","Eagle Bank",,
"-77.08506 "," 38.95876","Bank","PNC Bank",,
"-77.08428 "," 38.95724","Bank","BB&T",,
"-77.0836 "," 38.95722","Bank","Bank of America",,
"-77.08119 "," 38.95295","Bank","TD Bank",,
"-77.07669 "," 38.96628","Bank","Capital One",,
"-77.07662 "," 38.96613","Bank","Citibank",,
"-77.07637 "," 38.9657","Bank","M&T Bank",,
"-77.07598 "," 38.96628","Bank","Wachovia Bank",,
"-77.07595 "," 38.96506","Bank","American Bank",,
"-77.07541 "," 38.96381","Bank","PNC Bank",,
"-77.0702 "," 38.95494","Bank","SunTrust Bank",,
"-77.06437 "," 38.94677","Bank","Chevy Chase Bank",,
"-77.09687 "," 38.99117","Bank","Chevy Chase Bank",,
"-77.09681 "," 38.99077","Bank","MidAtlantic Federal Credit Union",,
"-77.09677 "," 38.99091","Bank","Chevy Chase Bank",,
"-77.0965 "," 38.98946","Bank","Harvest Bank of America",,
"-77.09554 "," 38.98972","Bank","The Columbia Bank",,
"-77.09535 "," 38.99071","Bank","Citibank",,
"-77.09453 "," 38.98509","Bank","SunTrust Bank",,
"-77.09394 "," 38.98518","Bank","Chevy Chase Bank",,
"-77.0923 "," 38.98461","Bank","Presidential Bank",,
"-77.0906 "," 38.98377","Bank","PNC Bank",,
"-77.07742 "," 38.99512","Bank","SunTrust Bank",,
"-77.07678 "," 38.99421","Bank","Chevy Chase Bank",,
"-77.07415 "," 39.03182","Bank","M&T Bank",,
"-77.07343 "," 39.03264","Bank","SunTrust",,
"-77.05751 "," 39.03911","Bank","Chevy Chase Bank",,
"-77.05727 "," 39.03856","Bank",,,
"-77.04112 "," 38.90464","Bank","Adams Bank",,
"-77.04383 "," 38.90512","Bank","WashingtonFirst Bank",,
"-77.04193 "," 38.90514","Bank","PNC Bank",,
"-77.0413 "," 38.90531","Bank","SunTrust Bank",,
"-77.04294 "," 38.90536","Bank","Wachovia",,
"-77.04218 "," 38.90538","Bank","Chevy Chase Bank",,
"-77.04212 "," 38.90683","Bank","EagleBank",,
"-77.04143 "," 38.9069","Bank","Citibank",,
"-77.04143 "," 38.90706","Bank","Independence Federal Savings Bank",,
"-77.04281 "," 38.90908","Bank","SunTrust Bank",,
"-77.0443 "," 38.90928","Bank","Bank of America",,
"-77.04417 "," 38.91023","Bank","PNC Bank",,
"-77.04556 "," 38.91389","Bank","TD Bank",,
"-77.04376 "," 38.92161","Bank","Bank of America",,
"-77.04285 "," 38.92216","Bank","SunTrust Bank",,
"-77.04298 "," 38.92291","Bank","Wachovia",,
"-77.04243 "," 38.92306","Bank","BB&T",,
"-77.0422 "," 38.9232","Bank","PNC Bank",,
"-77.03972 "," 38.90403","Bank","Bank of Georgetown",,
"-77.03961 "," 38.90594","Bank","BB&T",,
"-77.0388 "," 38.90405","Bank","Chevy Chase Bank",,
"-77.03873 "," 38.91139","Bank","Adams Bank",,
"-77.03371 "," 38.90981","Bank","Wachovia",,
"-77.03332 "," 38.91679","Bank","City First Bank of DC",,
"-77.03239 "," 38.91744","Bank","Industrial Bank",,
"-77.03226 "," 38.9098","Bank","PNC Bank",,
"-77.03035 "," 38.91678","Bank","BB&T",,
"-77.02737 "," 38.91716","Bank","Industrial Bank",,
"-77.02472 "," 38.91167","Bank","Bank of America",,
"-77.02172 "," 38.91574","Bank","Wachovia",,
"-77.00556 "," 38.90716","Bank",,,
"-76.99999 "," 38.92024","Bank","SunTrust Bank",,
"-76.99881 "," 38.91008","Bank","PNC Bank",,
"-76.99372 "," 38.92024","Bank","Citibank",,
"-76.97026 "," 38.91958","Bank","Wachovia",,
"-77.03297 "," 38.93045","Bank","PNC Bank",,
"-77.03291 "," 38.9305","Bank",,,
"-77.0329 "," 38.92898","Bank","Bank of America",,
"-77.03243 "," 38.93086","Bank","Wachovia",,
"-77.03236 "," 38.92907","Bank","BB&T",,
"-77.03213 "," 38.93034","Bank","Citibank",,
"-77.0277 "," 38.9681","Bank","Sun Trust Bank",,
"-77.0277 "," 38.9681","Bank","SunTrust Bank",,
"-77.02762 "," 38.96859","Bank","M&T Bank",,
"-77.02413 "," 38.93311","Bank","Bank of America",,
"-77.0097 "," 38.96166","Bank","Bank of America",,
"-77.00694 "," 38.93655","Bank","Bank of America",,
"-77.00444 "," 38.92976","Bank","Chevy Chase Bank",,
"-76.9911 "," 38.93658","Bank","PNC Bank",,
"-76.93987 "," 38.96435","Bank","SunTrust Bank",,
"-76.93869 "," 38.96394","Bank","Wachovia",,
"-76.93807 "," 38.98114","Bank","Capital One Bank",,
"-77.02946 "," 38.99713","Bank","Eagle Bank",,
"-77.02807 "," 38.99655","Bank","Columbo Bank",,
"-77.02624 "," 38.98169","Bank","PNC Bank",,
"-77.02619 "," 38.99066","Bank",,,
"-77.02565 "," 38.99693","Bank","PNC Bank",,
"-77.02377 "," 38.99011","Bank",,,
"-77.01433 "," 39.02166","Bank","Capital One Bank",,
"-77.01173 "," 39.02135","Bank",,,
"-77.00231 "," 39.07724","Bank","Citibank",,
"-77.00177 "," 39.0744","Bank","Bank of America",,
"-76.96703 "," 39.05755","Bank","Capital One Bank",,
"-76.77253 "," 39.11424","district_of_columbia_Lei",,,
"-77.23643 "," 38.71095","district_of_columbia_Lei",,,
"-77.04441 "," 38.92343","district_of_columbia_Lei",,,
"-77.23643 "," 38.71095","district_of_columbia_Lei",,,
"-77.07469 "," 38.89015","district_of_columbia_Lei",,,
"-77.23643 "," 38.71095","district_of_columbia_Lei",,,
"-77.10219 "," 38.87223","district_of_columbia_Lei",,,
"-77.23643 "," 38.71095","district_of_columbia_Lei",,,
"-77.15664 "," 38.82428","Park","Green Spring Gardens Park",,
"-77.15136 "," 38.85511","Park","J E B Stuart Park",,
"-77.14287 "," 38.87095","Picnic spot","Upton Hill Regional Park",,
"-77.14233 "," 38.87094","Theater","Upton Hill Regional Park AMPHITHEATRE",,
"-77.13719 "," 38.8415","Park","Lillian Carey Park",,
"-77.12969 "," 38.86817","Park","Bluemont Park",,
"-77.12614 "," 38.86317","Playground","Carlin Hall Community Center",,
"-77.12525 "," 38.86622","Park","Glencarlyn Park",,
"-77.11441 "," 38.79345","Park","Mark Twain Park",,
"-77.11053 "," 38.77301","Picnic spot","Treehouse",,
"-77.1058 "," 38.78595","Park","Ridgeview Park",,
"-77.10394 "," 38.75343","Park","Huntley Meadows Park",,
"-77.10358 "," 38.79872","Park","Loftridge Park",,
"-77.10247 "," 38.80511","Park","Cameron Run Regional Park",,
"-77.10247 "," 38.83178","Park","Fort Ward Park",,
"-77.07469 "," 38.87274","district_of_columbia_Lei",,,
"-77.10219 "," 38.71095","district_of_columbia_Lei",,,
"-77.10079 "," 38.74519","Park","Mount Vernon Woods Park",,
"-77.10073 "," 38.74491","Picnic spot",,,
"-77.10036 "," 38.74477","Playground",,,
"-77.09997 "," 38.85567","Park","Doctors Branch Park",,
"-77.09358 "," 38.8015","Park","Burgundy Park",,
"-77.09191 "," 38.76845","Park","Groveton Heights Park",,
"-77.08845 "," 38.86242","Picnic spot",,,
"-77.0883 "," 38.77261","Park","Lenclair Park",,
"-77.08824 "," 38.8431","Park","Jennie Dean Park",,
"-77.08732 "," 38.8627","Cinema","Arlington Cinema N Drafthouse",,
"-77.08691 "," 38.84233","Park","Washington and Old Dominion Railroad Regional Park",,
"-77.08302 "," 38.73678","Park","Martin Luthern King Junior Park",,
"-77.08275 "," 38.79234","Park","Jefferson Manor Park",,
"-77.07835 "," 38.86704","Picnic spot",,,
"-77.0783 "," 38.72512","Park","Little Hunting Creek Park",,
"-77.07469 "," 38.88896","district_of_columbia_Lei",,,
"-77.23643 "," 38.87233","district_of_columbia_Lei",,,
"-77.19643 "," 38.89123","Common",,,
"-77.19411 "," 38.89137","Common",,,
"-77.19354 "," 38.89139","Common",,,
"-77.19352 "," 38.89141","Common",,,
"-77.19336 "," 38.8914","Common",,,
"-77.19299 "," 38.89142","Common",,,
"-77.19273 "," 38.89144","Common",,,
"-77.19099 "," 38.88636","Park","Roberts Park",,
"-77.17374 "," 38.88575","Park","Cherry Hill Park",,
"-77.15941 "," 38.88511","Park","Falls Church Park",,
"-77.15052 "," 38.88217","Playground","Madison Manor Playground",,
"-77.14972 "," 38.88312","Picnic spot",,,
"-77.14969 "," 38.88233","Park","Madison Manor Park",,
"-77.14636 "," 38.88595","Park","Highland Park",,
"-77.1433 "," 38.87233","Park","Upton Hill Regional Park",,
"-77.07469 "," 38.89025","district_of_columbia_Lei",,,
"-77.14263 "," 38.87233","district_of_columbia_Lei",,,
"-77.14135 "," 38.88729","Playground",,,
"-77.13722 "," 38.87877","Picnic spot",,,
"-77.13497 "," 38.87706","Park","Bon Air Park",,
"-77.13385 "," 38.87354","Park","Park Ranger Station",,
"-77.13267 "," 38.87313","Attraction","Washington & Old Dominion Caboose",,
"-77.12608 "," 38.88372","Park","Lacey Woods Park",,
"-77.1159 "," 38.88723","Picnic spot","Clarenford Station Park",,
"-77.11144 "," 38.88008","Fountain","Fountain",,
"-77.11096 "," 38.87887","Cinema","Ballston Regal Cinema",,
"-77.09381 "," 38.88117","Playground",,,
"-77.09159 "," 38.88763","Fountain",,,
"-77.08689 "," 38.88695","Playground",,,
"-77.08476 "," 38.87275","Park","Butler-Holmes Park",,
"-77.07598 "," 38.87542","Attraction","Rough Riders Monument",,
"-77.07557 "," 38.87496","Attraction","Battle of the Bulge Memorial",,
"-77.07484 "," 38.87486","Attraction","Nurses Memorial",,
"-77.04441 "," 38.89022","district_of_columbia_Lei",,,
"-77.07469 "," 38.71095","district_of_columbia_Lei",,,
"-77.04441 "," 38.82615","district_of_columbia_Lei",,,
"-77.07469 "," 38.71095","district_of_columbia_Lei",,,
"-77.07358 "," 38.734","Park","Williamsburg Manor Park",,
"-77.05163 "," 38.73511","Park","Collingwood Park",,
"-77.06969 "," 38.74011","Park","Kirk Park",,
"-77.07191 "," 38.75206","Park","Hollin Meadows Park",,
"-77.07108 "," 38.76567","Park","White Oaks Park",,
"-77.04879 "," 38.7668","Park","Dyke Marsh Wildlife Preserve",,
"-77.06302 "," 38.769","Park","Mount Vernon District Park",,
"-77.06636 "," 38.78289","Park","Fort Willard Park",,
"-77.06719 "," 38.78511","Park","Belle Haven Park",,
"-77.06997 "," 38.79678","Park","Huntington Park",,
"-77.04552 "," 38.80289","Park","Market Square",,
"-77.06153 "," 38.80361","Common","John Carlyle Square",,
"-77.04691 "," 38.80511","Park","Alexandria Historic District",,
"-77.06568 "," 38.80744","Attraction","Washington National Masonic Memorial",,
"-77.05211 "," 38.8078","Playground",,,
"-77.04441 "," 38.87436","district_of_columbia_Lei",,,
"-77.07469 "," 38.82706","district_of_columbia_Lei",,,
"-77.05969 "," 38.82956","Park","Colesanto Park",,
"-77.04555 "," 38.83667","Park","George Washington Memorial Parkway",,
"-77.0583 "," 38.84733","Park","Fort Scott Park",,
"-77.05356 "," 38.85213","Picnic spot","Crystal City Restaurant",,
"-77.06146 "," 38.85974","Playground",,,
"-77.06177 "," 38.85984","Picnic spot",,,
"-77.06153 "," 38.85986","Picnic spot",,,
"-77.06136 "," 38.85989","Picnic spot",,,
"-77.06149 "," 38.86013","Picnic spot",,,
"-77.0495 "," 38.86505","Theater",,,
"-77.06847 "," 38.8706","Attraction","Robert Peary",,
"-77.06824 "," 38.87087","Attraction","United States Coast Guard Memorial",,
"-77.06091 "," 38.87344","Attraction","September 11 Memorial",,
"-77.07328 "," 38.87349","Attraction","William Pitt Kellogg",,
"-77.07108 "," 38.87374","Attraction","Walter Reed",,
"-77.04441 "," 38.8891","district_of_columbia_Lei",,,
"-77.07469 "," 38.87402","district_of_columbia_Lei",,,
"-77.07469 "," 38.87651","Attraction","USS Maine",,
"-77.07452 "," 38.87538","Attraction","Spanish-American War Monument",,
"-77.07403 "," 38.87675","Attraction","Challenger Space Shuttle Memorial",,
"-77.074 "," 38.87676","Attraction","Iran Rescue Mission Memorial",,
"-77.07396 "," 38.87677","Attraction","Columbia Space Shuttle Memorial",,
"-77.0738 "," 38.87678","Attraction","Rock of the Marine",,
"-77.07315 "," 38.8804","Attraction","Civil War Unknowns Monument",,
"-77.07309 "," 38.87709","Attraction","Korean War Memorial Bench",,
"-77.07266 "," 38.88209","Picnic spot",,,
"-77.07225 "," 38.87639","Attraction","Tomb of the Unknowns",,
"-77.07213 "," 38.88192","Attraction","Mary Randolph",,
"-77.07149 "," 38.88116","Attraction","Robert F. Kennedy",,
"-77.07145 "," 38.88153","Attraction","John F. Kennedy",,
"-77.07136 "," 38.8809","Attraction","Edward Ted"" Kennedy""",,
"-77.0706 "," 38.88192","Attraction","Thurgood Marshall",,
"-77.0705 "," 38.8763","Fountain",,,
"-77.04441 "," 38.8891","district_of_columbia_Lei",,,
"-77.07036 "," 38.87402","district_of_columbia_Lei",,,
"-77.0698 "," 38.88082","Attraction","Sir John Hill",,
"-77.06964 "," 38.88299","Attraction","Robert Todd Lincoln",,
"-77.06932 "," 38.88365","Attraction","William Howard Taft",,
"-77.06868 "," 38.87402","Attraction","USS Serpens Monument",,
"-77.06833 "," 38.88267","Attraction","Memorial Gate Fountain",,
"-77.06833 "," 38.88267","Fountain","Memorial Gate Fountain",,
"-77.06713 "," 38.87879","Attraction","McClellan Gate",,
"-77.06105 "," 38.87584","Attraction","Columbarium",,
"-77.05108 "," 38.87789","Park","Lady Bird Johnson Memorial Park",,
"-77.05108 "," 38.87789","Park","Lyndon Baines Johnson Memorial Grove",,
"-77.04997 "," 38.8865","Park","John Ericsson National Memorial",,
"-77.0495 "," 38.87462","Mooring line","Columbia Island Marina",,
"-77.04858 "," 38.88622","Park","West Potomac Park",,
"-77.04747 "," 38.88789","Park","Korean War Veterans Memorial",,
"-77.04719 "," 38.87622","Park","Navy and Marine Memorial",,
"-77.04666 "," 38.89075","Park","Vietnam Women's Memorial",,
"-77.04441 "," 38.92403","district_of_columbia_Lei",,,
"-77.23643 "," 38.89146","district_of_columbia_Lei",,,
"-77.14592 "," 38.92474","district_of_columbia_Lei",,,
"-77.23643 "," 38.89146","district_of_columbia_Lei",,,
"-77.20775 "," 38.92011","Park","Scotts Run Stream Valley Park",,
"-77.20025 "," 38.91456","Park","Pimmit View Park",,
"-77.19664 "," 38.90622","Park","Lemon Road Park",,
"-77.19618 "," 38.89152","Common",,,
"-77.19613 "," 38.90581","Picnic spot",3,,
"-77.1933 "," 38.904","Park","Mount Royal Park",,
"-77.19312 "," 38.8917","Common",,,
"-77.19245 "," 38.89174","Common",,,
"-77.19226 "," 38.91514","Park","Olney Park",,
"-77.19224 "," 38.89147","Common",,,
"-77.19213 "," 38.89147","Common",,,
"-77.19207 "," 38.89146","Common",,,
"-77.19195 "," 38.89177","Common",,,
"-77.19154 "," 38.89153","Common",,,
"-77.19148 "," 38.8918","Common",,,
"-77.14592 "," 38.92252","district_of_columbia_Lei",,,
"-77.19147 "," 38.89146","district_of_columbia_Lei",,,
"-77.19136 "," 38.89154","Common",,,
"-77.19134 "," 38.89159","Common",,,
"-77.19127 "," 38.89182","Common",,,
"-77.19121 "," 38.89182","Common",,,
"-77.18999 "," 38.8995","Park","Falls Church City Park",,
"-77.1783 "," 38.91261","Park","Kirby Park",,
"-77.17691 "," 38.90678","Park","Haycock Longfellow Park",,
"-77.17358 "," 38.92011","Park","Kent Gardens Park",,
"-77.16219 "," 38.90761","Park","Powhatan Hills Park",,
"-77.14606 "," 38.92049","Park",,,
"-77.146 "," 38.92046","Park",,,
"-77.14594 "," 38.92043","Park",,,
"-77.14594 "," 38.92093","Park",,,
"-77.14594 "," 38.92147","Park",,,
"-77.14593 "," 38.92143","Park",,,
"-77.14266 "," 38.92399","district_of_columbia_Lei",,,
"-77.14592 "," 38.89146","district_of_columbia_Lei",,,
"-77.14583 "," 38.92071","Park",,,
"-77.14568 "," 38.92086","Park",,,
"-77.1456 "," 38.92095","Park",,,
"-77.1456 "," 38.92112","Park",,,
"-77.14587 "," 38.92119","Park",,,
"-77.14554 "," 38.92123","Park",,,
"-77.14552 "," 38.92125","Park",,,
"-77.14541 "," 38.92142","Park",,,
"-77.14592 "," 38.92148","Park",,,
"-77.14572 "," 38.92154","Park",,,
"-77.14571 "," 38.92154","Park",,,
"-77.14533 "," 38.92163","Park",,,
"-77.14573 "," 38.92182","Park",,,
"-77.14573 "," 38.92183","Park",,,
"-77.14521 "," 38.92194","Park",,,
"-77.14266 "," 38.9245","district_of_columbia_Lei",,,
"-77.14592 "," 38.92203","district_of_columbia_Lei",,,
"-77.14571 "," 38.92208","Park",,,
"-77.14517 "," 38.9221","Park",,,
"-77.14565 "," 38.92233","Park",,,
"-77.14502 "," 38.92236","Park",,,
"-77.1449 "," 38.92256","Park",,,
"-77.14563 "," 38.92256","Park",,,
"-77.14563 "," 38.92258","Park",,,
"-77.14563 "," 38.92258","Park",,,
"-77.14486 "," 38.92264","Park",,,
"-77.14555 "," 38.92279","Park",,,
"-77.14568 "," 38.92289","Park",,,
"-77.14481 "," 38.9229","Park",,,
"-77.14499 "," 38.92291","Park",,,
"-77.14502 "," 38.92291","Park",,,
"-77.14506 "," 38.92291","Park",,,
"-77.14509 "," 38.92291","Park",,,
"-77.04441 "," 38.92291","district_of_columbia_Lei",,,
"-77.14266 "," 38.89146","district_of_columbia_Lei",,,
"-77.07802 "," 38.92474","district_of_columbia_Lei",,,
"-77.14266 "," 38.89146","district_of_columbia_Lei",,,
